2025-04-15 14:27:58,10.03 W
2025-04-15 14:28:03,112.08 W
2025-04-15 14:28:09,111.98 W
2025-04-15 14:28:14,111.75 W
2025-04-15 14:28:19,112.82 W
2025-04-15 14:28:24,112.15 W
2025-04-15 14:28:29,112.04 W
2025-04-15 14:28:34,113.15 W
2025-04-15 14:28:39,113.03 W
2025-04-15 14:28:44,112.70 W
2025-04-15 14:28:49,113.62 W
2025-04-15 14:28:54,113.09 W
2025-04-15 14:28:59,112.41 W
2025-04-15 14:29:04,112.47 W
2025-04-15 14:29:09,108.31 W
2025-04-15 14:29:14,102.57 W
2025-04-15 14:29:19,113.16 W
2025-04-15 14:29:24,112.33 W
2025-04-15 14:29:29,111.84 W
2025-04-15 14:29:34,113.01 W
2025-04-15 14:29:39,112.92 W
2025-04-15 14:29:44,117.14 W
2025-04-15 14:29:49,113.88 W
2025-04-15 14:29:54,113.70 W
2025-04-15 14:30:00,109.22 W
2025-04-15 14:30:05,113.00 W
2025-04-15 14:30:10,113.08 W
2025-04-15 14:30:15,108.91 W
2025-04-15 14:30:20,113.49 W
2025-04-15 14:30:25,111.60 W
2025-04-15 14:30:30,100.34 W
2025-04-15 14:30:35,112.91 W
2025-04-15 14:30:40,113.13 W
2025-04-15 14:30:45,108.25 W
2025-04-15 14:30:50,113.06 W
2025-04-15 14:30:55,113.53 W
2025-04-15 14:31:00,108.52 W
2025-04-15 14:31:05,113.22 W
2025-04-15 14:31:10,113.91 W
2025-04-15 14:31:15,112.90 W
2025-04-15 14:31:20,112.66 W
2025-04-15 14:31:25,112.97 W
2025-04-15 14:31:30,110.66 W
2025-04-15 14:31:35,113.21 W
2025-04-15 14:31:40,113.36 W
2025-04-15 14:31:45,102.10 W
2025-04-15 14:31:50,113.48 W
2025-04-15 14:31:56,113.70 W
2025-04-15 14:32:01,110.95 W
2025-04-15 14:32:06,113.52 W
2025-04-15 14:32:11,113.37 W
2025-04-15 14:32:16,116.39 W
2025-04-15 14:32:21,112.83 W
2025-04-15 14:32:26,113.65 W
2025-04-15 14:32:31,113.21 W
